lng,lat,id,@id,addr:city,addr:street,denotation,leaf_cycle,leaf_type,natural,genus,species,species:es,species:mp,species:es_1,wikidata,wikipedia
-7907536.42465565,-4124934.97350727,node/5614437032,node/5614437032,Chimbarongo,Alonso de Ercilla,park,evergreen,broadleaved,tree,,,,,,,
-7907511.68946479,-4124891.02896698,node/5614437033,node/5614437033,Chimbarongo,Alonso de Ercilla,street,evergreen,broadleaved,tree,Schinus,Schinus molle,Molle,,,,
-7906753.50354495,-4124198.01454133,node/6143907729,node/6143907729,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906757.18822009,-4124181.68366487,node/6143907730,node/6143907730,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906766.50566147,-4124175.52235364,node/6143907731,node/6143907731,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906772.12729576,-4124186.24709976,node/6143907732,node/6143907732,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906780.38720198,-4124179.7472524,node/6143907733,node/6143907733,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906788.93653887,-4124175.30569221,node/6143907734,node/6143907734,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906796.37268085,-4124171.66307251,node/6143907735,node/6143907735,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906803.27448928,-4124167.85795804,node/6143907736,node/6143907736,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906781.96793874,-4124167.50588345,node/6143907737,node/6143907737,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906801.33753014,-4124156.84886187,node/6143907738,node/6143907738,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906813.68286167,-4124161.69665442,node/6143907740,node/6143907740,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906823.00030305,-4124156.48324631,node/6143907741,node/6143907741,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906831.59416774,-4124151.28338194,node/6143907742,node/6143907742,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906840.66670624,-4124147.16682436,node/6143907743,node/6143907743,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906809.44158907,-4124153.21978949,node/6143907744,node/6143907744,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906818.03545376,-4124147.28869611,node/6143907745,node/6143907745,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906827.24157565,-4124142.56278149,node/6143907746,node/6143907746,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906836.31411415,-4124136.38795049,node/6143907747,node/6143907747,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906844.54062452,-4124132.28493967,node/6143907748,node/6143907748,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906852.77826684,-4124127.68090292,node/6143907749,node/6143907749,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906968.66185675,-4124071.36285353,node/6143920974,node/6143920974,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906867.53923132,-4124130.70060917,node/6143920975,node/6143920975,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906875.53197076,-4124125.98824282,node/6143920976,node/6143920976,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906866.33698082,-4124118.6082478,node/6143920977,node/6143920977,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,,,,
-7906963.06248637,-4124061.12570064,node/6143920978,node/6143920978,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906882.55623063,-4124121.26233719,node/6143920979,node/6143920979,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906892.47479725,-4124115.45313214,node/6143920980,node/6143920980,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906886.30769746,-4124106.9763022,node/6143920981,node/6143920981,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906909.78497807,-4124106.74610084,node/6143920982,node/6143920982,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906903.3729754,-4124097.17243659,node/6143920983,node/6143920983,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906918.25639132,-4124101.16710455,node/6143920984,node/6143920984,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906925.51442212,-4124097.05056539,node/6143921085,node/6143921085,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906934.59809257,-4124091.85072861,node/6143921086,node/6143921086,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906951.78582195,-4124080.47609406,node/6143921087,node/6143921087,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906947.54454935,-4124071.0378644,node/6143921088,node/6143921088,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906926.60535313,-4124084.59262714,node/6143921089,node/6143921089,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906936.41260027,-4124078.53969909,node/6143921090,node/6143921090,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-7906895.46929156,-4124124.89139922,node/6143999668,node/6143999668,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,,,,,,,
-7906890.21501159,-4124128.15484779,node/6143999669,node/6143999669,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,,,,,,,
-7906908.23763715,-4124120.77485134,node/6143999670,node/6143999670,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907512.55775682,-4123737.54982679,node/6144038377,node/6144038377,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia,,,,
-7907529.09983315,-4123730.79296453,node/6144038378,node/6144038378,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907518.27957865,-4123748.97827644,node/6144038380,node/6144038380,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,Acacia Negra,,,,
-7907504.44256594,-4123743.72443795,node/6144038381,node/6144038381,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907510.91022835,-4123754.24565822,node/6144038382,node/6144038382,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907496.62793769,-4123749.73656261,node/6144038383,node/6144038383,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907503.84144069,-4123759.05265404,node/6144038384,node/6144038384,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907496.48322235,-4123763.26385489,node/6144043785,node/6144043785,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907493.92287406,-4123750.92815526,node/6144043786,node/6144043786,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,,,,,,,
-7907488.35689952,-4123753.93421912,node/6144043787,node/6144043787,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7906890.22614354,-4124098.06615879,node/6144053882,node/6144053882,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,,,,,,,
-7906888.84578185,-4124078.13346243,node/6144053883,node/6144053883,Chimbarongo,El Bosque,garden,,,tree,,,,,,,
-7906858.25518578,-4124135.96817044,node/6144053884,node/6144053884,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7906850.95262719,-4124141.75030353,node/6144057685,node/6144057685,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7906874.24066466,-4124112.98862181,node/6144057686,node/6144057686,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,,,,
-7906852.47770421,-4124112.37926495,node/6144057687,node/6144057687,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7906849.12698754,-4124106.4481932,node/6144057688,node/6144057688,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907481.2992438,-4123757.1027738,node/6144058144,node/6144058144,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-7907487.75577427,-4123766.86571925,node/6144058145,node/6144058145,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,,,,,
-7907475.73326927,-4123761.15148385,node/6144058146,node/6144058146,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907481.14339652,-4123771.52377112,node/6144058147,node/6144058147,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907477.23608239,-4123774.38089111,node/6144058148,node/6144058148,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907473.02820564,-4123777.5359107,node/6144058149,node/6144058149,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-7907468.96504422,-4123779.64828483,node/6144058150,node/6144058150,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Pimiento,,,,
-7907460.27099199,-4123770.87381028,node/6144058151,node/6144058151,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,,,,,
-7907446.20020836,-4123777.23801182,node/6144058152,node/6144058152,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,,,,,
-7907455.77368457,-4123790.41327458,node/6144058153,node/6144058153,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,,,,,
-7907451.62146756,-4123792.72876429,node/6144058154,node/6144058154,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Aromo de Castilla,,,,
-7907446.69001412,-4123795.42339911,node/6144062064,node/6144062064,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907438.21860087,-4123799.45858213,node/6144062065,node/6144062065,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907432.12942472,-4123788.21965318,node/6144062066,node/6144062066,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907430.28152117,-4123803.77812529,node/6144085195,node/6144085195,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907424.53743545,-4123792.64751903,node/6144085196,node/6144085196,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Falsa,,,,
-7907415.72093178,-4123798.28052519,node/6144085197,node/6144085197,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907420.40748234,-4123809.88506846,node/6144085198,node/6144085198,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907414.80811196,-4123812.55262562,node/6144085199,node/6144085199,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907408.35158149,-4123803.27711236,node/6144085201,node/6144085201,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907400.81525196,-4123807.47478894,node/6144085202,node/6144085202,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907407.98422717,-4123816.80446929,node/6144085203,node/6144085203,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907398.5332024,-4123822.05834206,node/6144085204,node/6144085204,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907396.28454869,-4123824.14364276,node/6144085205,node/6144085205,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907392.91156812,-4123826.56746678,node/6144085206,node/6144085206,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907383.85016157,-4123831.8078032,node/6144085207,node/6144085207,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907394.3587215,-4123825.25399783,node/6144085208,node/6144085208,Chimbarongo,El Bosque,avenue,,,tree,,,,,,,
-7907392.51081795,-4123812.72865733,node/6144085209,node/6144085209,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907384.37336317,-4123817.99606909,node/6144085210,node/6144085210,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907375.45667196,-4123822.74892861,node/6144085211,node/6144085211,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907367.57525201,-4123828.029886,node/6144085212,node/6144085212,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907373.24141409,-4123824.25197008,node/6144085213,node/6144085213,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Maytenus,Maytenus boaria,Maitén,,,,
-7907370.7033297,-4123825.87687999,node/6144085214,node/6144085214,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Maytenus,Maytenus boaria,Maitén,,,,
-7907340.65819914,-4123981.01623998,node/6144092900,node/6144092900,Chimbarongo,,street,deciduous,broadleaved,tree,Quillaja,Quillaja saponaria,,,,,
-7907343.18515158,-4123984.61817436,node/6144092901,node/6144092901,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907345.06645097,-4123989.1138234,node/6144092902,node/6144092902,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907374.84441476,-4123836.87210997,node/6144105923,node/6144105923,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907367.02978651,-4123841.25937223,node/6144105924,node/6144105924,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907361.675319,-4123829.32981435,node/6144105925,node/6144105925,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,,,,,,,
-7907358.6585608,-4123832.6879633,node/6144105926,node/6144105926,Chimbarongo,El Bosque,avenue,,broadleaved,tree,Ligustrum,Ligustrum lucidum,Ligustro,,,,
-7907347.87170214,-4123838.7813813,node/6144105927,node/6144105927,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-7907357.37838665,-4123845.26748988,node/6144105928,node/6144105928,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907348.98489705,-4123850.16931138,node/6144105929,node/6144105929,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907341.24819244,-4123854.70552932,node/6144105930,node/6144105930,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907329.77115294,-4123849.95265624,node/6144105932,node/6144105932,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907299.42545975,-4123880.74480993,node/6144105933,node/6144105933,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907290.84272701,-4123884.78002368,node/6144105934,node/6144105934,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907297.61095205,-4123886.47264733,node/6144105935,node/6144105935,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907261.56570093,-4123889.07251775,node/6144105936,node/6144105936,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907276.64949193,-4123878.93031832,node/6144105937,node/6144105937,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,,,,,,,
-7907280.94642428,-4123877.23769581,node/6144119050,node/6144119050,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Maytenus,Maytenus boaria,Maitén,,,,
-7907283.81846714,-4123876.19504047,node/6144119051,node/6144119051,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907289.27312219,-4123872.80979653,node/6144119052,node/6144119052,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907296.90963925,-4123869.01832454,node/6144119053,node/6144119053,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907304.94690649,-4123864.9695755,node/6144119054,node/6144119054,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907293.62571428,-4123870.14222503,node/6144119055,node/6144119055,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Acacia,Acacia dealbata,Aromo de Castilla,,,,
-7907317.98241886,-4123868.42252191,node/6144119056,node/6144119056,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,,,,,,,
-7907322.04558028,-4123866.59449133,node/6144119057,node/6144119057,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,,,,,,,
-7907335.13675239,-4123865.87682014,node/6144119058,node/6144119058,Chimbarongo,El Bosque,garden,deciduous,broadleaved,tree,Populus,Populus alba,Álamo,,,,
-7907322.04558028,-4123853.79828559,node/6144119059,node/6144119059,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907273.15405992,-4123893.08065251,node/6144162189,node/6144162189,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907265.71791793,-4123898.03665895,node/6144162190,node/6144162190,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907256.82349062,-4123903.83221024,node/6144162191,node/6144162191,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907248.47452881,-4123908.35490889,node/6144162192,node/6144162192,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907240.2146226,-4123914.35358088,node/6144162193,node/6144162193,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907271.80709408,-4123901.13754934,node/6144162194,node/6144162194,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907266.29677929,-4123904.0217844,node/6144162195,node/6144162195,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907262.27814567,-4123907.00080731,node/6144162196,node/6144162196,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907246.41511823,-4123915.27437055,node/6144162197,node/6144162197,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907249.97734194,-4123916.77742443,node/6144162198,node/6144162198,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907252.61561387,-4123893.90665343,node/6144162199,node/6144162199,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-7907250.43375185,-4123895.51803245,node/6144162200,node/6144162200,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907248.37434127,-4123896.89921465,node/6144162201,node/6144162201,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907246.07002781,-4123898.03665895,node/6144162202,node/6144162202,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-7907227.62438819,-4123908.58510618,node/6144162207,node/6144162207,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907210.68156169,-4123919.64812249,node/6144162208,node/6144162208,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907217.91732859,-4123929.30288126,node/6144162210,node/6144162210,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907209.99138084,-4123934.12349325,node/6144162211,node/6144162211,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907202.05430115,-4123938.94410731,node/6144162212,node/6144162212,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907192.74799172,-4123944.00846252,node/6144162213,node/6144162213,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907184.13186313,-4123948.26035609,node/6144162214,node/6144162214,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907174.88121345,-4123952.66120305,node/6144162215,node/6144162215,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907149.37791811,-4123953.92052265,node/6144194236,node/6144194236,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907194.41778408,-4123928.44979565,node/6144194237,node/6144194237,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7907186.02429448,-4123933.62247449,node/6144194238,node/6144194238,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7907176.71798505,-4123938.21289044,node/6144194239,node/6144194239,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7907184.07620339,-4123934.88179195,node/6144194240,node/6144194240,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Acacia,Acacia dealbata,aromo de Castilla,,,,
-7907157.89385915,-4123948.31452035,node/6144194243,node/6144194243,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7907161.65645794,-4123945.80942361,node/6144194245,node/6144194245,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7907165.30773724,-4123943.92721616,node/6144194246,node/6144194246,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7907167.81242578,-4123941.77418788,node/6144194247,node/6144194247,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7907154.2537118,-4123950.86024085,node/6144194248,node/6144194248,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-7907162.7807848,-4123959.93276012,node/6144231071,node/6144231071,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,aromo australiano,,,,
-7907167.92374527,-4123957.41411971,node/6144231072,node/6144231072,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,aromo australiano,,,,
-7907173.16689329,-4123954.16426195,node/6144231074,node/6144231074,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Acacia,Acacia melanoxylon,aromo australiano,,,,
-7907170.12787119,-4123956.37145691,node/6144231075,node/6144231075,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,,,,,,,
-7907164.77340368,-4123958.78176846,node/6144231076,node/6144231076,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,,,,,,,
-7907156.81406009,-4123963.60239313,node/6144231077,node/6144231077,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-7907146.73964618,-4123968.42301988,node/6144231078,node/6144231078,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
